,Posts,Channel,Views_03/03,Views_03/12,view_delta
312,"Tesfay Weldeyowhans - Abzkone Bota  || ተስፋይ ዋጣ  best Tigrigna music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 37 seconds 24,243 views",GiZE TIGRIGNA ENTERTAINMENT,24243,24665,422
313,"Mizan Tesfay - Selel Beli || ሰለል በሊ - Tigrigna music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 18 seconds 4,513 views",GiZE TIGRIGNA ENTERTAINMENT,4513,4558,45
314,"ፍሰሃ ገበል - ንሓርነት || Fisha Gebel - NHarnet - Tigrigna old TPLF Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 3 minutes, 53 seconds 14,097 views",GiZE TIGRIGNA ENTERTAINMENT,14097,14232,135
315,"ትግራይ - ካብ ደርፍታት ቀደም || Tigray - TPLF old Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 3 minutes, 36 seconds 5,189 views",GiZE TIGRIGNA ENTERTAINMENT,5189,5209,20
316,"ሓረስታይ 'ያ ኮይኑ ኢሎሙዋቶ ዝብኢ - Old Tplf Tigrigna Political Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 4 minutes, 11 seconds 5,424 views",GiZE TIGRIGNA ENTERTAINMENT,5424,5424,0
317,"ሓርነት ዮውሃንስ ~ በይዛ ዓድና ንውደቐላ || Harnet Yewhans - Beyza Adna Nwdekela - Tigrigna TPLF Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 4 minutes, 14 seconds 2,674 views",GiZE TIGRIGNA ENTERTAINMENT,2674,2683,9
318,"ተቖነንለይ || Hiluf Alemu ~ Tekonenley - best (Old) Tigrigna Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 38 seconds 175,643 views",GiZE TIGRIGNA ENTERTAINMENT,175643,182320,6677
319,"Mizan Tesfay ~ Zyada || ዝያዳ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 2 seconds 3,198 views",GiZE TIGRIGNA ENTERTAINMENT,3198,3221,23
320,"Tewelde Yemane ~ Alelikiyo do || ኣለሊኪዮ 'ዶ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 2 seconds 7,397 views",GiZE TIGRIGNA ENTERTAINMENT,7397,7429,32
321,"Awetash Mulugeta - ሓዱሽ ኣይኮነን ንዓና || Hadush Aykonen Nana - Tigrigna TPLF Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 46 seconds 31,776 views",GiZE TIGRIGNA ENTERTAINMENT,31776,32084,308
322,"Eyasu Berhe - ደምኩም 'ዩ ቃል ኪዳንና - Tplf Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 10 minutes, 36 seconds 84,277 views",GiZE TIGRIGNA ENTERTAINMENT,84277,84582,305
323,"እንተሸፈንካያ ዘይትሽፈን - ካብ ዜማታት ተጋድሎ - Tigrigna Tplf Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 16 seconds 28,352 views",GiZE TIGRIGNA ENTERTAINMENT,28352,28389,37
324,"Yemane GebreMichael - Weyno || ወይኖ - Wedi Afro - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 43 seconds 20,065 views",GiZE TIGRIGNA ENTERTAINMENT,20065,20126,61
325,"ያይኔ ኣባይ - በዓልቲ ማዕዶ || Yayne Abay - Bealti Maedo - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 38 seconds 16,519 views",GiZE TIGRIGNA ENTERTAINMENT,16519,16556,37
326,"Habtom Gebremichael - Kem Kahtay || ከም ቃሕታይ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 56 seconds 25,903 views",GiZE TIGRIGNA ENTERTAINMENT,25903,25942,39
327,"ያይኔ ኣባይ - ኣሸሙንየ || Yayne Abay - Ashemunye - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 57 seconds 61,853 views",GiZE TIGRIGNA ENTERTAINMENT,61853,61954,101
328,"ያይኔ ኣባይ - ዕሰልየ || Yayne Abay - Esel'ye - Best Traditional Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 10 minutes, 50 seconds 13,005 views",GiZE TIGRIGNA ENTERTAINMENT,13005,13083,78
329,"Yayne Abay - Shim Sienelki || ሽም ስኢነልኪ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 21 seconds 36,874 views",GiZE TIGRIGNA ENTERTAINMENT,36874,36909,35
330,"ያይኔ ኣባይ - ነብሲ || Yayne Abay - Nebsi - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 32 seconds 20,005 views",GiZE TIGRIGNA ENTERTAINMENT,20005,20051,46
331,"Birhane Haile - Msgana || ምስጋና - Tigrigna Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 8 minutes, 9 seconds 32,412 views",GiZE TIGRIGNA ENTERTAINMENT,32412,32604,192
332,"ዓወት ቀሪባ || Awet Keriba - Tigrigna Tplf Old Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 4 minutes, 8 seconds 11,431 views",GiZE TIGRIGNA ENTERTAINMENT,11431,11503,72
333,"Weldegebriel Tsegay - Atnie || ኣትኔ - Tigrigna Traditional Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 46 seconds 23,423 views",GiZE TIGRIGNA ENTERTAINMENT,23423,24267,844
334,"Nigsti Hayelom - Selam || ሰላም - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 40 seconds 2,428 views",GiZE TIGRIGNA ENTERTAINMENT,2428,2459,31
335,"Esayas Arefayne - Gual Gezay || ጓል ገዛይ - Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 29 seconds 27,323 views",GiZE TIGRIGNA ENTERTAINMENT,27323,27384,61
336,"ጠርጣራው ስቡሕ - ዓዲ ጀጋኑ ዓደይ || Tertaraw Sbuh - Adi Jeganu Adey - Tigrigna Old Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 4 minutes, 51 seconds 9,384 views",GiZE TIGRIGNA ENTERTAINMENT,9384,9459,75
337,"Abrehet Abdu ~ Tsewuley || ፀውዑለይ - Tigrigna Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 55 seconds 39,319 views",GiZE TIGRIGNA ENTERTAINMENT,39319,40764,1445
338,"Tirhas Tareke ~ Alemey || ዓለመይ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 46 seconds 28,692 views",GiZE TIGRIGNA ENTERTAINMENT,28692,28723,31
339,"Eyasu Berhe ~ Hadera || ሓደራ - Tigrigna Tplf Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 41 seconds 77,741 views",GiZE TIGRIGNA ENTERTAINMENT,77741,78177,436
340,"Sofia Atsbeha ~ Nsu Eyu Natey || ንሱ 'ዩ ናተይ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 58 seconds 31,442 views",GiZE TIGRIGNA ENTERTAINMENT,31442,31550,108
341,"Mizan Tesfay ~ Adeye || ዓደየ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 47 seconds 15,434 views",GiZE TIGRIGNA ENTERTAINMENT,15434,15492,58
342,"Gebru Fano - Kulu Kiele || ኩሉ ኺኢለ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 39 seconds 50,280 views",GiZE TIGRIGNA ENTERTAINMENT,50280,50366,86
343,"Eyasu Berhe ~ ይሓርስ ኣለኹ  || እያሱ በርሀ - ካብ ደርፍታት ቐደም - OLD Tigrigna Tplf Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 26 seconds 11,245 views",GiZE TIGRIGNA ENTERTAINMENT,11245,11356,111
344,"Abebe Araya ~ Nay Fikri Meaza || ናይ ፍቕሪ መኣዛ -  Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 17 seconds 25,584 views",GiZE TIGRIGNA ENTERTAINMENT,25584,25797,213
345,"ተጋዳላይ ኣበበ ኣርኣያ - ድምፂ ወያነ ትግራይ || Abebe Araya - Dimtsi Woyane Tigray Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 4 minutes, 36 seconds 41,622 views",GiZE TIGRIGNA ENTERTAINMENT,41622,41783,161
346,"Abrhet Abdu ~ Emeneni || እመነኒ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 19 seconds 70,372 views",GiZE TIGRIGNA ENTERTAINMENT,70372,70719,347
347,"Weldegebrial Tsegay - Abey Ke Ada || ኣበይ ከ ዓዳ - Tigrigna Hot Guaila Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 38 seconds 39,478 views",GiZE TIGRIGNA ENTERTAINMENT,39478,42169,2691
348,"Sofya Atsbaha -  Sdet | ስደት - Tigrigna Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 6 minutes, 7 seconds 9,878 views",GiZE TIGRIGNA ENTERTAINMENT,9878,9935,57
349,"Hiluf Alemu - Wursi Aleni || ውርሲ ኣለኒ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 6 seconds 17,296 views",GiZE TIGRIGNA ENTERTAINMENT,17296,17339,43
350,"Sofiya Atsbaha - Hberu || ሕበሩ - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 7 minutes, 4 seconds 17,358 views",GiZE TIGRIGNA ENTERTAINMENT,17358,17382,24
351,"Abrehet Abdu - Keyeresasuna || ከየረሳሱዑና - Tigrigna Music 2020 by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 4 seconds 85,257 views",GiZE TIGRIGNA ENTERTAINMENT,85257,86251,994
352,"Ataklti Hailemichael - Maleye | ምዓለየ | Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 1 year ago 5 minutes, 43 seconds 65,364 views",GiZE TIGRIGNA ENTERTAINMENT,65364,66663,1299
353,"Eyasu Berhe ~ Guzm Bele [ ጉዝም በለ ] Tigrigna TPLF Music by GiZE TIGRIGNA ENTERTAINMENT 2 years ago 4 minutes, 44 seconds 54,476 views",GiZE TIGRIGNA ENTERTAINMENT,54476,54543,67
354,"Tewelde Yemane ~ Kizawin Eye [ ክዛውን 'የ ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 2 years ago 7 minutes, 7 seconds 10,568 views",GiZE TIGRIGNA ENTERTAINMENT,10568,10639,71
355,"Birhane Haile || ቀጨውጨው ||  kechewchew  ~ best Tigrigna music 2019 by GiZE TIGRIGNA ENTERTAINMENT 2 years ago 6 minutes 111,090 views",GiZE TIGRIGNA ENTERTAINMENT,111090,113833,2743
356,"ሰሙነይ || Debesay Zegeye ~ Semuney ~ Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 2 years ago 7 minutes, 25 seconds 86,071 views",GiZE TIGRIGNA ENTERTAINMENT,86071,88150,2079
357,"ሕዘኒ ሕዘንለይ || Tewelde Yemane ~ Hizeni Hzenley ~ Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 2 years ago 6 minutes, 35 seconds 10,302 views",GiZE TIGRIGNA ENTERTAINMENT,10302,10329,27
358,"ፍቕሪ ዳኣ ዋና || Tewelde Yemane ~ Fqri DeA Wana - Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 25 seconds 105,365 views",GiZE TIGRIGNA ENTERTAINMENT,105365,105802,437
359,"እያሱ በርሀ ~ ሚዘር ኣላ'ኾ || Eyasu Berhe ~ Mizer Ala'ko ~ Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 8 minutes, 24 seconds 61,683 views",GiZE TIGRIGNA ENTERTAINMENT,61683,63002,1319
360,"Hiluf Alemu ~ Adey Marey [ ኣደይ ማዓረይ ] best(old) Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 39 seconds 415,921 views",GiZE TIGRIGNA ENTERTAINMENT,415921,416872,951
361,"እያሱ በርሀ ~ ከላዕሎ ተጋድሎ  ||  Eyasu Berhe ~ KelaElo tegadilo ~ Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 10 minutes, 38 seconds 909,247 views",GiZE TIGRIGNA ENTERTAINMENT,909247,917165,7918
362,"ትርሓስ ታረቀ ~ ኦሮማይ || Tirhas Tareke ~ Oromay Tigrigna Music 2019 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 52 seconds 153,682 views",GiZE TIGRIGNA ENTERTAINMENT,153682,153911,229
363,"Birhane Haile ~ Ane Nbeyney || ኣነ ንበይነይ - Best New Tigrigna Music 2018 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 4 seconds 177,194 views",GiZE TIGRIGNA ENTERTAINMENT,177194,179531,2337
364,"ብርሃነ ሃይለ ~ ኣዳልዩኒ ኣሰራ || Birhane Haile ~ Adalyuni Asera - Best Tigrigna Music 2018 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 9 minutes, 41 seconds 167,353 views",GiZE TIGRIGNA ENTERTAINMENT,167353,168269,916
365,"ኣበበ ኣርኣያ ~ ተዘኪሩኒ || Abebe Araya ~ Tezekiruni - Best Memorical Tigrigna new music 2018 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 35 seconds 18,852 views",GiZE TIGRIGNA ENTERTAINMENT,18852,18890,38
366,"ኣበበ ኣርኣያ ~ ሰናይ ብሩህ ተስፋ - Abebe Araya ~ Senay Biruh Tesfa - Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 10 seconds 15,899 views",GiZE TIGRIGNA ENTERTAINMENT,15899,15923,24
367,"Abebe Araya ~ Nabaki Eyu kelbey [ ናባኺ እዩ ቀልበይ ] Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 26 seconds 28,805 views",GiZE TIGRIGNA ENTERTAINMENT,28805,29030,225
368,"ንግስቲ ሓየሎም ~ ሰናይ || Nigisti Hayelom ~ Senay - Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 21 seconds 26,960 views",GiZE TIGRIGNA ENTERTAINMENT,26960,27191,231
369,"ንግስቲ ሓየሎም ~  ጉማየ || Nigisti Hayelom ~ Gumaye Raya ~ Best tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 58 seconds 59,391 views",GiZE TIGRIGNA ENTERTAINMENT,59391,59656,265
370,"ንግስቲ ሓየሎም -  ምጻእ ንገዛይ || Nigisti Hayelom -  MitsaE Nigezay -  Best Tigrigna Music 2018 by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 4 minutes, 52 seconds 49,163 views",GiZE TIGRIGNA ENTERTAINMENT,49163,49530,367
371,"ንግስቲ ሓየሎም - እዚኦምየ ተጋሩ 'ዮምየ || Nigisti Hayelom - Eziomye Tegaru Eyomye  -  Best Tigrigna Musics by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 52 seconds 25,090 views",GiZE TIGRIGNA ENTERTAINMENT,25090,25333,243
372,"ንግስቲ ሓየሎም - ዓይኒ ብርከይ - Nigisti Hayelom - Ayni birkey - Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 48 seconds 15,013 views",GiZE TIGRIGNA ENTERTAINMENT,15013,15077,64
373,"ኣበበ ኣርኣያ - ሙልየነይ || Abebe Araya - Muleney - best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 45 seconds 12,215 views",GiZE TIGRIGNA ENTERTAINMENT,12215,12263,48
374,"ኣበበ ኣርኣያ - ከላዕሎ ጀግና || Abebe Araya - KelAlo Jegna -  best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 48 seconds 12,967 views",GiZE TIGRIGNA ENTERTAINMENT,12967,13051,84
375,"ኣበበ ኣርኣያ -  Iroma ኩናማ || Abebe Araya  -  Iroma  - best Kunama Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 4 minutes, 19 seconds 2,218 views",GiZE TIGRIGNA ENTERTAINMENT,2218,2223,5
376,"ኣበበ ኣርኣያ -  ገዲዱኒ || Abebe Araya - Gediduni - best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 46 seconds 4,684 views",GiZE TIGRIGNA ENTERTAINMENT,4684,4689,5
377,"ኣበበ ኣርኣያ -  ፍቅረይ ሓፁረይ ||  Abebe Araya -  Fikrey Hatsurey -  best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 46 seconds 11,157 views",GiZE TIGRIGNA ENTERTAINMENT,11157,11187,30
378,"ኣበበ ኣርኣያ  - ኣትክል ስድራኻ ||  Abebe Araya - Atikl Sidraka -  best igrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 1 second 5,116 views",GiZE TIGRIGNA ENTERTAINMENT,5116,5126,10
379,"ኣበበ ኣርኣያ - ዓደይ ወለላ || Abebe Araya - Adey Welela - best tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 13 seconds 5,589 views",GiZE TIGRIGNA ENTERTAINMENT,5589,5592,3
380,"ኣበበ ኣርኣያ - ኣፍቒረ ||  Abebe Araya - Afkire - best tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 13 seconds 6,330 views",GiZE TIGRIGNA ENTERTAINMENT,6330,6417,87
381,"ኣበበ ኣርኣያ - ኣስቴር || Abebe Araya - Aster - best tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 36 seconds 13,761 views",GiZE TIGRIGNA ENTERTAINMENT,13761,13821,60
382,"ስለ ራያ መንነት ብዓበይቲ ዓዲ እንትግለፅ by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 7 seconds 2,769 views",GiZE TIGRIGNA ENTERTAINMENT,2769,2773,4
383,"ካብ ከብቢ ዳሞ ዝተረከበ ትግርኛ ጓይላ Tigrigna guala by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 8 seconds 3,553 views",GiZE TIGRIGNA ENTERTAINMENT,3553,3554,1
384,"Mulugeta Kahsay ( Wedi Romit ) ~ Kembwaza [ ከምብዋዛ ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 4 minutes, 34 seconds 1,067 views",GiZE TIGRIGNA ENTERTAINMENT,1067,1082,15
385,"Mulugeta Kahsay ( Wedi romit ) ~ instrument ~ Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 3 minutes, 45 seconds 1,742 views",GiZE TIGRIGNA ENTERTAINMENT,1742,1752,10
386,"Mulugeta Kahsay ( Wedi romit ) ~ Gena [ ገና ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 19 seconds 5,322 views",GiZE TIGRIGNA ENTERTAINMENT,5322,5373,51
387,"Mulugeta Kahsay ( Wedi romit ) ~ Gumaye [ ጉማየ ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 7 seconds 8,216 views",GiZE TIGRIGNA ENTERTAINMENT,8216,8714,498
388,"Mulugeta Kahsay ( Wedi romit ) ~ Amoray [ ኣሞራይ ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 5 seconds 7,823 views",GiZE TIGRIGNA ENTERTAINMENT,7823,7939,116
389,"Mulugeta Kahsay ( Wedi romit ) ~ Alesha [ ኣለሻ ]  Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 20 seconds 1,515 views",GiZE TIGRIGNA ENTERTAINMENT,1515,1528,13
390,"Mulugeta Kahsay ( Wedi romit ) ~ Alem [ ዓለም ] Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 38 seconds 4,737 views",GiZE TIGRIGNA ENTERTAINMENT,4737,4761,24
391,"Mulugeta Kahsay ( Wedi romit ) ~  Aytzuri [ ኣይትዙሪ ]  Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 9 seconds 1,459 views",GiZE TIGRIGNA ENTERTAINMENT,1459,1483,24
392,"መስቀል ኣብ ዓድግራት meskel in Adigrat ድሮ መስቅል by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 10 minutes, 35 seconds 2,773 views",GiZE TIGRIGNA ENTERTAINMENT,2773,2776,3
393,"ሚዛን ተስፋይ ~ መስቀል ኣብ ዓዲግራት mizan tesfay on Adigrat Meskel by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 4 minutes, 32 seconds 1,037 views",GiZE TIGRIGNA ENTERTAINMENT,1037,1040,3
394,"ኣታክልቲ ሃይለሚካኤል ~ ደሞነይ ደሞነይ || Ataklti Hailemichael ~ Demoney demoney   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 45 seconds 29,854 views",GiZE TIGRIGNA ENTERTAINMENT,29854,30519,665
395,"ኣታክልቲ ሃይለሚካኤል ~ ወስ || Ataklti Hailemichael ~ Wes ~ Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 46 seconds 174,092 views",GiZE TIGRIGNA ENTERTAINMENT,174092,176260,2168
396,"ኣታክልቲ ሃይለሚካኤል ~ ከም መንደርኒ  || Ataklti Hailemichael ~ kem menderini   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 51 seconds 214,940 views",GiZE TIGRIGNA ENTERTAINMENT,214940,216544,1604
397,"ኣታክልቲ ሃይለሚካኤል ~ ኣውርስ || Ataklti Hailemichael ~ Awiris   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 3 seconds 3,638 views",GiZE TIGRIGNA ENTERTAINMENT,3638,3650,12
398,"ኣታክልቲ ሃይለሚካኤል ~ ኣነ ምሳኺ ወለል ~ Ataklti Hailemichael ~ Ane misaki welel    Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 14 seconds 80,552 views",GiZE TIGRIGNA ENTERTAINMENT,80552,81482,930
399,"ኣታክልቲ ሃይለሚካኤል ~ ንእስነት ||  Ataklti Hailemichael ~ NiEsinet   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 8 minutes, 1 second 205,931 views",GiZE TIGRIGNA ENTERTAINMENT,205931,207443,1512
400,"ኣታክልቲ ሃይለሚካኤል ~ ብረር ብረር ከዓ በለኒ || Ataklti michael ~ Brer brer kea beleni   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 17 seconds 66,558 views",GiZE TIGRIGNA ENTERTAINMENT,66558,67847,1289
401,"ኣታክልቲ ሃይለሚካኤል ~ ቆልዓ ትግራይ || Ataklti Hailemichael ~ Kolau Tigray   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 49 seconds 9,322 views",GiZE TIGRIGNA ENTERTAINMENT,9322,9387,65
402,"ኣታክልቲ ሃይለሚካኤል ~ ርሑስ ጋማ || Ataklti Hailemichael ~ Rhus Gama   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 8 minutes, 6 seconds 27,168 views",GiZE TIGRIGNA ENTERTAINMENT,27168,27345,177
403,"ኣታክልቲ ሃይለሚካኤል ~ ሰሙን ሓዘን || Ataklti Hailemichael ~ Semun hazen   Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 49 seconds 103,588 views",GiZE TIGRIGNA ENTERTAINMENT,103588,104683,1095
404,"ኣታክልቲ ሃይለሚካኤል ~ ሃሎ በልኒ ~ Ataklti Hailemichael ~ Halo belni    Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 59 seconds 199,579 views",GiZE TIGRIGNA ENTERTAINMENT,199579,201727,2148
405,"ኣታክልቲ ሃይለሚካኤል ~ መን ዩ ሞ መን ~ Ataklti michael ~ Men u mo men    Best Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 17 seconds 370,464 views",GiZE TIGRIGNA ENTERTAINMENT,370464,373794,3330
406,"Abrhet Abdu ~Nmntay [ንምንታይ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 40 seconds 13,044 views",GiZE TIGRIGNA ENTERTAINMENT,13044,13221,177
407,"Abrhet Abdu ~ Tesfaleni [ተስፋ'ለኒ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 16 seconds 26,776 views",GiZE TIGRIGNA ENTERTAINMENT,26776,27096,320
408,"Abrhet Abdu ~ Tegayishe [ተጋይሸ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 8 seconds 161,737 views",GiZE TIGRIGNA ENTERTAINMENT,161737,163235,1498
409,"Abrhet Abdu ~ Paqumen Hatsar [ጳግሜን ሓፃር] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 31 seconds 2,676 views",GiZE TIGRIGNA ENTERTAINMENT,2676,2738,62
410,"Abrhet Abdu ~ Nabra Sidet [ናብራ ስደት] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 16 seconds 38,887 views",GiZE TIGRIGNA ENTERTAINMENT,38887,39470,583
411,"Abrhet Abdu ~ Misaka [ምሳኻ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 57 seconds 46,866 views",GiZE TIGRIGNA ENTERTAINMENT,46866,47208,342
412,"Abrhet Abdu ~ Mekseb [መኽሰብ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 58 seconds 28,047 views",GiZE TIGRIGNA ENTERTAINMENT,28047,28220,173
413,"Abrhet Abdu ~ Libey KeAlo [ልበይ ከኣሎ] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 5 minutes, 15 seconds 31,426 views",GiZE TIGRIGNA ENTERTAINMENT,31426,31761,335
414,"Abrhet Abdu ~ Hadeyu wana [ሓደ እዩ ዋና] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 7 minutes, 12 seconds 75,506 views",GiZE TIGRIGNA ENTERTAINMENT,75506,77033,1527
415,"Abrhet Abdu ~ Halawi wesen [ሓላዊ ወሰን] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 46 seconds 28,587 views",GiZE TIGRIGNA ENTERTAINMENT,28587,28773,186
416,"Abrhet Abdu ~ Gena Gena [ገና ገና] Tigrigna Music by GiZE TIGRIGNA ENTERTAINMENT 3 years ago 6 minutes, 30 seconds 193,309 views",GiZE TIGRIGNA ENTERTAINMENT,193309,195299,1990
